"Datetime","Customer","Sku","Qty","Amt"
"2015-03","209017","167752","2","1453.44"
"2015-03","213158","167752","2","1453.44"
"2015-03","215024","167752","2","1453.44"
"2015-03","216214","167752","2","1453.44"
"2015-03","219526","167752","2","1453.44"
"2015-03","219671","167752","4","2906.88"
"2015-03","220380","167752","2","1453.44"
"2015-03","220434","167752","2","1381.65"
"2015-03","221004","167752","4","2819.67"
"2015-03","261003","167752","8","5813.76"
"2015-04","101067","167752","1","712.77"
"2015-04","119463","167752","2","1453.44"
"2015-04","120196","167752","2","1409.84"
"2015-04","201238","167752","4","2906.88"
"2015-04","202185","167752","1","863.55"
"2015-04","203047","167752","4","2848.74"
"2015-04","211019","167752","2","1453.44"
"2015-04","212062","167752","2","1453.44"
"2015-04","214088","167752","2","1453.44"
"2015-04","214138","167752","12","8720.64"
"2015-04","214141","167752","2","1453.44"
"2015-04","215023","167752","4","2906.88"
"2015-04","216053","167752","2","1453.46"
"2015-04","216318","167752","2","1453.44"
"2015-04","216385","167752","2","1453.46"
"2015-04","218096","167752","1","726.72"
"2015-04","220089","167752","1","701.4"
"2015-04","220380","167752","4","2906.88"
"2015-04","222020","167752","2","1453.44"
"2015-04","281075","167752","4","2906.88"
"2015-04","602206","167752","2","1727.1"
"2015-04","602213","167752","1","863.55"
"2015-04","602267","167752","1","863.55"
"2015-04","602271","167752","1","863.55"
"2015-04","618074","167752","1","863.55"
"2015-04","618079","167752","1","863.55"
"2015-04","618084","167752","1","863.55"
"2015-04","619005","167752","1","863.55"
"2015-04","691001","167752","0.0833","67.2897"
"2015-05","102135","167752","1","710.58"
"2015-05","103075","167752","1","710.58"
"2015-05","109006","167752","2","1421.16"
"2015-05","111079","167752","20","13471.94"
"2015-05","112029","167752","2","1421.16"
"2015-05","119287","167752","1","682.16"
"2015-05","119370","167752","2","1378.53"
"2015-05","119453","167752","1","710.58"
"2015-05","120190","167752","1","689.26"
"2015-05","125011","167752","20","13394.88"
"2015-05","201042","167752","2","1421.16"
"2015-05","201078","167752","20","13471.94"
"2015-05","201099","167752","2","1409.84"
"2015-05","202054","167752","2","1421.16"
"2015-05","202100","167752","1","863.55"
"2015-05","202140","167752","2","1421.16"
"2015-05","202176","167752","1","863.55"
"2015-05","203205","167752","1","710.58"
"2015-05","204045","167752","1","710.58"
"2015-05","204061","167752","1","710.58"
"2015-05","206005","167752","1","710.58"
"2015-05","207007","167752","1","689.26"
"2015-05","207014","167752","2","1421.16"
"2015-05","207023","167752","2","1421.16"
"2015-05","210030","167752","1","689.26"
"2015-05","210062","167752","1","710.58"
"2015-05","210063","167752","1","710.58"
"2015-05","211014","167752","2","1421.16"
"2015-05","211071","167752","6","4220.85"
"2015-05","211170","167752","2","1421.16"
"2015-05","211191","167752","1","710.58"
"2015-05","211222","167752","2","1421.16"
"2015-05","213019","167752","4","2842.32"
"2015-05","213131","167752","2","1421.16"
"2015-05","214024","167752","2","1421.16"
"2015-05","214123","167752","2","1421.16"
"2015-05","215015","167752","2","1421.16"
"2015-05","216010","167752","8","5684.64"
"2015-05","216019","167752","2","1378.53"
"2015-05","216028","167752","4","2842.32"
"2015-05","216129","167752","2","1421.16"
"2015-05","216196","167752","2","1378.53"
"2015-05","216259","167752","1","710.58"
"2015-05","216373","167752","4","2842.32"
"2015-05","216413","167752","1","710.58"
"2015-05","218044","167752","2","1421.16"
"2015-05","218076","167752","2","1378.53"
"2015-05","219031","167752","1","710.58"
"2015-05","219085","167752","2","1378.53"
"2015-05","219188","167752","4","2842.32"
"2015-05","219200","167752","2","1421.16"
"2015-05","219271","167752","2","1453.44"
"2015-05","219561","167752","2","1421.16"
"2015-05","219593","167752","2","1421.16"
"2015-05","219609","167752","6","4198.88"
"2015-05","219632","167752","4","2842.32"
"2015-05","219657","167752","2","1421.16"
"2015-05","219675","167752","2","1421.16"
"2015-05","219686","167752","1","689.26"
"2015-05","220350","167752","1","710.58"
"2015-05","220386","167752","2","1421.16"
"2015-05","220405","167752","2","1421.16"
"2015-05","220432","167752","1","710.58"
"2015-05","222022","167752","2","1378.53"
"2015-05","223031","167752","2","1378.53"
"2015-05","223050","167752","2","1421.16"
"2015-05","277068","167752","4","2842.32"
"2015-05","602246","167752","1","863.55"
"2015-05","691001","167752","0.0833","67.2897"
"2015-06","101067","167752","2","1409.86"
"2015-06","102113","167752","1","689.26"
"2015-06","103157","167752","1","710.58"
"2015-06","109006","167752","2","1453.44"
"2015-06","111054","167752","2","1453.46"
"2015-06","111079","167752","20","13816.49"
"2015-06","114082","167752","1","710.58"
"2015-06","114086","167752","1","726.72"
"2015-06","119087","167752","20","13674.05"
"2015-06","119322","167752","2","1395.32"
"2015-06","120193","167752","2","1421.16"
"2015-06","161035","167752","1","726.72"
"2015-06","201106","167752","2","1453.44"
"2015-06","201107","167752","12","8526.96"
"2015-06","202073","167752","1","863.55"
"2015-06","202173","167752","2","1727.1"
"2015-06","202188","167752","4","2906.88"
"2015-06","203103","167752","2","1453.44"
"2015-06","204079","167752","2","1453.44"
"2015-06","206005","167752","2","1453.44"
"2015-06","206011","167752","2","1453.44"
"2015-06","207014","167752","4","2906.88"
"2015-06","209008","167752","2","1421.16"
"2015-06","211040","167752","2","1421.16"
"2015-06","211111","167752","20","13816.49"
"2015-06","211232","167752","1","863.55"
"2015-06","213105","167752","2","1421.16"
"2015-06","215015","167752","4","2645.12"
"2015-06","215023","167752","12","8526.96"
"2015-06","216240","167752","4","2842.32"
"2015-06","216404","167752","2","1421.16"
"2015-06","216412","167752","6","4360.32"
"2015-06","216422","167752","4","2842.32"
"2015-06","218096","167752","2","1453.44"
"2015-06","219567","167752","2","1453.44"
"2015-06","219612","167752","1","710.58"
"2015-06","219622","167752","1","710.58"
"2015-06","219631","167752","2","1453.44"
"2015-06","219653","167752","2","1421.16"
"2015-06","219658","167752","2","1421.16"
"2015-06","219682","167752","2","1395.3"
"2015-06","219683","167752","2","1395.3"
"2015-06","220089","167752","2","1378.53"
"2015-06","220286","167752","2","1453.44"
"2015-06","220379","167752","4","2906.88"
"2015-06","220380","167752","4","2874.6000000000004"
"2015-06","220420","167752","2","1421.16"
"2015-06","281090","167752","2","1453.44"
"2015-06","602213","167752","1","863.55"
"2015-06","602229","167752","1","863.55"
"2015-06","602246","167752","1","863.55"
"2015-06","602249","167752","1","863.55"
"2015-06","602256","167752","1","863.55"
"2015-06","603156","167752","2","1692.5"
"2015-06","608014","167752","2","1692.5"
"2015-06","613035","167752","2","1692.5"
"2015-06","618053","167752","2","1692.5"
"2015-06","618072","167752","1","863.55"
"2015-06","618075","167752","2","1727.1"
"2015-06","618078","167752","1","863.55"
"2015-06","618084","167752","1","863.55"
"2015-06","619370","167752","2","1692.5"
"2015-06","691001","167752","0.0833","67.2897"
"2015-06","701047","167752","10","7594.8"
"2015-06","712006","167752","6","3646.08"
"2015-07","102136","167752","1","742.92"
"2015-07","103051","167752","1.75","1271.76"
"2015-07","106013","167752","1","742.92"
"2015-07","116832","167752","2","1485.76"
"2015-07","119453","167752","2","1485.76"
"2015-07","162039","167752","3","2228.68"
"2015-07","179101","167752","2","1485.76"
"2015-07","201078","167752","20","14124.36"
"2015-07","202073","167752","1","863.55"
"2015-07","202074","167752","1","863.55"
"2015-07","202078","167752","1","863.55"
"2015-07","202079","167752","1","863.55"
"2015-07","202100","167752","1","863.55"
"2015-07","202107","167752","1","863.55"
"2015-07","202150","167752","1","863.55"
"2015-07","202156","167752","1","863.55"
"2015-07","202160","167752","1","863.55"
"2015-07","202161","167752","1","863.55"
"2015-07","202163","167752","1","863.55"
"2015-07","202172","167752","1","863.55"
"2015-07","206011","167752","2","1485.84"
"2015-07","211232","167752","1","863.55"
"2015-07","213091","167752","4","2906.88"
"2015-07","214088","167752","1","742.92"
"2015-07","214112","167752","2","1453.44"
"2015-07","214141","167752","4","2971.68"
"2015-07","216053","167752","2","1485.84"
"2015-07","216240","167752","4","2971.68"
"2015-07","216259","167752","4","2971.68"
"2015-07","216364","167752","2","1485.84"
"2015-07","216373","167752","4","2971.68"
"2015-07","216411","167752","2","1441.26"
"2015-07","219165","167752","1","726.72"
"2015-07","219540","167752","4","2971.68"
"2015-07","219623","167752","2","1485.84"
"2015-07","219671","167752","4","2971.68"
"2015-07","220089","167752","1","720.63"
"2015-07","220380","167752","2","1485.84"
"2015-07","220405","167752","4","2971.68"
"2015-07","220420","167752","4","2971.68"
"2015-07","223087","167752","1","726.72"
"2015-07","263025","167752","2","1485.84"
"2015-07","281090","167752","2","1485.84"
"2015-07","602202","167752","1","863.55"
"2015-07","602205","167752","1","863.55"
"2015-07","602212","167752","1","863.55"
"2015-07","602241","167752","1","863.55"
"2015-07","602252","167752","1","863.55"
"2015-07","602255","167752","1","863.55"
"2015-07","602260","167752","1","863.55"
"2015-07","613035","167752","2","1727.04"
"2015-07","618047","167752","1","863.52"
"2015-07","618072","167752","1","863.55"
"2015-07","618074","167752","1","863.55"
"2015-07","618076","167752","1","863.55"
"2015-07","618079","167752","1","863.55"
"2015-07","618082","167752","1","863.55"
"2015-07","619005","167752","2","1727.1"
"2015-08","106013","167752","2","1485.84"
"2015-08","119363","167752","1","742.92"
"2015-08","119451","167752","1","742.92"
"2015-08","123010","167752","2","1397.88"
"2015-08","162039","167752","2","1485.76"
"2015-08","187003","167752","2","1485.84"
"2015-08","201003","167752","1","742.92"
"2015-08","201093","167752","1","728.06"
"2015-08","202107","167752","3","2590.65"
"2015-08","202149","167752","1","863.55"
"2015-08","203183","167752","2","1441.26"
"2015-08","207014","167752","4","2971.52"
"2015-08","207026","167752","2","1485.84"
"2015-08","209017","167752","2","1485.84"
"2015-08","211214","167752","2","1485.76"
"2015-08","211248","167752","2","1485.84"
"2015-08","213118","167752","2","1441.19"
"2015-08","213155","167752","2","1485.76"
"2015-08","213164","167752","2","1485.84"
"2015-08","213165","167752","2","1485.84"
"2015-08","216373","167752","4","2971.52"
"2015-08","219008","167752","4","2971.68"
"2015-08","219221","167752","4","2882.53"
"2015-08","219441","167752","1","742.92"
"2015-08","219455","167752","2","1485.84"
"2015-08","219526","167752","2","1485.84"
"2015-08","219609","167752","8","5824.48"
"2015-08","219671","167752","4","2971.52"
"2015-08","220286","167752","2","1485.84"
"2015-08","220320","167752","2","1485.84"
"2015-08","220379","167752","4","2971.68"
"2015-08","220380","167752","2","1485.76"
"2015-08","220414","167752","1","742.92"
"2015-08","220418","167752","1","742.92"
"2015-08","223048","167752","2","1441.26"
"2015-08","282045","167752","2","1485.84"
"2015-08","284010","167752","2","1485.84"
"2015-08","602256","167752","2","1727.1"
"2015-08","602274","167752","3","2590.6499999999996"
"2015-08","618047","167752","2","1727.04"
"2015-08","618053","167752","2","1727.04"
"2015-08","618074","167752","2","1727.1"
"2015-08","691001","167752","0.4167","336.4486"
"2015-09","102113","167752","1","720.63"
"2015-09","102135","167752","1","742.92"
"2015-09","119087","167752","40","27957.5"
"2015-09","119440","167752","1","742.92"
"2015-09","120193","167752","2","1485.84"
"2015-09","120217","167752","1","742.92"
"2015-09","176068","167752","8","5943.360000000001"
"2015-09","181003","167752","2","1485.76"
"2015-09","201022","167752","4","2971.68"
"2015-09","201078","167752","14","9887.05"
"2015-09","201084","167752","2","1441.26"
"2015-09","202054","167752","2","1485.84"
"2015-09","202150","167752","2","1727.1"
"2015-09","202151","167752","4","2971.68"
"2015-09","202185","167752","1","863.55"
"2015-09","204045","167752","1","742.92"
"2015-09","207014","167752","4","2971.52"
"2015-09","208049","167752","4","2971.52"
"2015-09","210012","167752","2","1485.84"
"2015-09","211040","167752","4","2971.68"
"2015-09","211056","167752","2","1485.84"
"2015-09","211082","167752","6","4457.52"
"2015-09","211200","167752","20","14124.36"
"2015-09","211201","167752","4","2971.68"
"2015-09","212062","167752","2","1485.84"
"2015-09","213029","167752","2","1485.84"
"2015-09","214011","167752","12","8736.72"
"2015-09","214138","167752","4","2971.68"
"2015-09","214174","167752","2","1485.76"
"2015-09","216019","167752","2","1441.19"
"2015-09","216155","167752","2","1441.26"
"2015-09","216196","167752","2","1441.26"
"2015-09","216240","167752","4","2971.68"
"2015-09","216338","167752","2","1485.84"
"2015-09","216360","167752","1","742.92"
"2015-09","216373","167752","4","2971.68"
"2015-09","216385","167752","2","1485.84"
"2015-09","218044","167752","2","1485.84"
"2015-09","219200","167752","2","1485.84"
"2015-09","219221","167752","4","2882.53"
"2015-09","219384","167752","4","2971.68"
"2015-09","219545","167752","2","1485.84"
"2015-09","219561","167752","2","1485.84"
"2015-09","219631","167752","4","2971.68"
"2015-09","219671","167752","4","2971.68"
"2015-09","220406","167752","1","742.92"
"2015-09","220420","167752","4","2971.68"
"2015-09","220441","167752","2","1485.84"
"2015-09","221060","167752","2","1485.84"
"2015-09","225046","167752","2","1485.84"
"2015-09","263027","167752","1","742.92"
"2015-09","602204","167752","2","1727.1"
"2015-09","602229","167752","2","1727.1"
"2015-09","602247","167752","1","863.55"
"2015-09","602271","167752","1","863.55"
"2015-09","602274","167752","2","1727.1"
"2015-09","608014","167752","2","1727.04"
"2015-09","618047","167752","1","863.52"
"2015-09","618075","167752","2","1727.1"
"2015-09","618076","167752","2","1727.1"
"2015-09","618077","167752","1","863.55"
"2015-09","618080","167752","1","863.55"
"2015-10","102008","167752","4","3122.12"
"2015-10","119457","167752","20","15600"
"2015-10","201078","167752","18","12711.93"
"2015-10","203206","167752","2","1560"
"2015-10","213029","167752","2","1560"
"2015-10","215015","167752","2","1560"
"2015-10","216259","167752","2","1485.84"
"2015-10","219374","167752","2","1560"
"2015-10","220274","167752","2","1560"
"2015-10","220286","167752","2","1560"
"2015-10","618072","167752","2","1727.1"
"2015-10","691001","167752","0.3333","269.1588"
"2015-11","103159","167752","12","8915.04"
"2015-11","120196","167752","2","1513.2"
"2015-11","162039","167752","2","1560"
"2015-11","201106","167752","4","3120"
"2015-11","202161","167752","1","863.55"
"2015-11","202178","167752","1","863.55"
"2015-11","203206","167752","4","3120"
"2015-11","214176","167752","4","3120"
"2015-11","602202","167752","2","1727.1"
"2015-11","602267","167752","1","863.55"
"2015-11","602279","167752","1","863.55"
"2015-11","613035","167752","2","1727.04"
"2015-11","619005","167752","2","1727.1"
"2015-11","691001","167752","0.5833","497.1963"
"2015-12","202078","167752","1","863.55"
"2015-12","202080","167752","1","863.55"
"2015-12","211053","167752","4","3120"
"2015-12","216053","167752","6","4680"
"2015-12","602206","167752","1","863.55"
"2015-12","602213","167752","1","863.55"
"2015-12","602224","167752","2","1727.1"
"2015-12","602234","167752","1","863.55"
"2015-12","602262","167752","1","863.55"
"2015-12","602264","167752","1","863.55"
"2015-12","602270","167752","1","863.55"
"2015-12","603156","167752","2","1692.5"
"2015-12","618074","167752","1","863.55"
"2015-12","618081","167752","1","863.55"
"2015-12","618086","167752","1","863.55"
"2015-12","618088","167752","1","863.55"
"2016-01","101067","167752","1","765.34"
"2016-01","102136","167752","1","780"
"2016-01","109006","167752","2","1560"
"2016-01","111079","167752","10","7414.68"
"2016-01","116018","167752","2","1467.65"
"2016-01","119450","167752","2","1497.6"
"2016-01","119463","167752","2","1560"
"2016-01","120193","167752","2","1561.06"
"2016-01","120213","167752","2","1560"
"2016-01","162039","167752","2","1560"
"2016-01","201078","167752","8","5649.75"
"2016-01","202074","167752","1","863.55"
"2016-01","202174","167752","1","780"
"2016-01","202176","167752","1","863.55"
"2016-01","203185","167752","2","1561.06"
"2016-01","203205","167752","4","3120"
"2016-01","203206","167752","2","1560"
"2016-01","203213","167752","3","2340"
"2016-01","206005","167752","2","1560"
"2016-01","206011","167752","2","1560"
"2016-01","211019","167752","2","1560"
"2016-01","211029","167752","2","1560"
"2016-01","211232","167752","1","863.55"
"2016-01","212018","167752","2","1513.2"
"2016-01","213036","167752","2","1560"
"2016-01","213118","167752","2","1513.2"
"2016-01","213141","167752","2","1560"
"2016-01","214123","167752","2","1560"
"2016-01","214138","167752","6","4680"
"2016-01","215020","167752","2","1560"
"2016-01","215024","167752","2","1560"
"2016-01","216155","167752","2","1513.2"
"2016-01","216196","167752","2","1513.2"
"2016-01","216214","167752","4","3122.12"
"2016-01","216218","167752","2","1560"
"2016-01","216318","167752","2","1560"
"2016-01","216373","167752","4","3120"
"2016-01","216428","167752","2","1560"
"2016-01","218132","167752","1","780"
"2016-01","219133","167752","2","1528.8"
"2016-01","219188","167752","12","9360"
"2016-01","219449","167752","2","1560"
"2016-01","219545","167752","2","1560"
"2016-01","219588","167752","2","1560"
"2016-01","219620","167752","2","1560"
"2016-01","219622","167752","2","1560"
"2016-01","219623","167752","1","780"
"2016-01","219632","167752","2","1560"
"2016-01","220370","167752","8","6115.2"
"2016-01","220380","167752","4","3120"
"2016-01","220434","167752","2","1513.2"
"2016-01","220437","167752","1","780"
"2016-01","221060","167752","2","1560"
"2016-01","221062","167752","2","1560"
"2016-01","222020","167752","2","1560"
"2016-01","223048","167752","2","1513.2"
"2016-01","271027","167752","1","780"
"2016-01","602213","167752","1","863.55"
"2016-01","602247","167752","1","863.55"
"2016-01","603156","167752","2","1692.5"
"2016-01","613035","167752","2","1727.04"
"2016-01","618078","167752","1","863.55"
"2016-01","619005","167752","2","1727.1"
"2016-02","103046","167752","1","780"
"2016-02","112029","167752","1","780"
"2016-02","119363","167752","1","780"
"2016-02","119451","167752","1","780"
"2016-02","176068","167752","2","1560"
"2016-02","202149","167752","2","1727.1"
"2016-02","202161","167752","1","863.55"
"2016-02","202173","167752","1","863.55"
"2016-02","202185","167752","1","863.55"
"2016-02","204045","167752","1","780"
"2016-02","204061","167752","2","1560"
"2016-02","211237","167752","1","756.6"
"2016-02","212062","167752","2","1560"
"2016-02","212066","167752","2","1560"
"2016-02","214088","167752","1","780"
"2016-02","214111","167752","2","1560"
"2016-02","214141","167752","4","3122.12"
"2016-02","216053","167752","4","3120"
"2016-02","216097","167752","1","780"
"2016-02","216411","167752","2","1513.2"
"2016-02","216428","167752","2","1560"
"2016-02","218076","167752","2","1513.2"
"2016-02","219271","167752","2","1560"
"2016-02","219545","167752","4","3120"
"2016-02","219548","167752","1","780"
"2016-02","219599","167752","8","6240"
"2016-02","219609","167752","4","3120"
"2016-02","219677","167752","2","1560"
"2016-02","219692","167752","1","780"
"2016-02","220379","167752","4","3120"
"2016-02","220380","167752","2","1560"
"2016-02","220414","167752","1","780"
"2016-02","602256","167752","1","863.55"
"2016-02","602261","167752","1","863.55"
"2016-02","608014","167752","1","863.52"
"2016-02","618053","167752","2","1727.04"
"2016-02","618074","167752","1","863.55"
"2016-03","101080","167752","1","780"
"2016-03","103157","167752","1","780"
"2016-03","111012","167752","6","4448.81"
"2016-03","111104","167752","1","780"
"2016-03","112029","167752","1","780"
"2016-03","120190","167752","1","756.6"
"2016-03","162039","167752","4","3120"
"2016-03","203273","167752","2","1560"
"2016-03","206011","167752","2","1560"
"2016-03","211201","167752","2","1560"
"2016-03","213155","167752","2","1560"
"2016-03","214138","167752","8","6242.12"
"2016-03","216009","167752","2","1560"
"2016-03","216340","167752","2","1560"
"2016-03","219162","167752","2","1560"
"2016-03","220341","167752","4","3122.12"
"2016-03","220434","167752","4","3026.4"
"2016-03","223048","167752","2","1513.2"
"2016-03","602213","167752","1","863.55"
"2016-03","602260","167752","1","863.55"
"2016-03","608014","167752","3","2590.56"
"2016-04","101067","167752","1","765.34"
"2016-04","116835","167752","2","1560"
"2016-04","202079","167752","1","863.55"
"2016-04","202172","167752","1","863.55"
"2016-04","210062","167752","0.25","195"
"2016-04","211180","167752","2","1560"
"2016-04","213164","167752","2","1560"
"2016-04","214001","167752","2","1560"
"2016-04","216196","167752","2","1513.2"
"2016-04","216275","167752","2","1560"
"2016-04","219084","167752","2","1560"
"2016-04","219455","167752","2","1528.8"
"2016-04","219567","167752","4","3120"
"2016-04","220085","167752","4","3120"
"2016-04","602202","167752","1","863.55"
"2016-04","602255","167752","1","863.55"
"2016-04","602273","167752","1","863.55"
"2016-05","101067","167752","1","765.34"
"2016-05","102066","167752","10","7644"
"2016-05","102113","167752","1","756.6"
"2016-05","111079","167752","10","7414.68"
"2016-05","119091","167752","16","11863.49"
"2016-05","119408","167752","1","756.6"
"2016-05","119465","167752","2","1560"
"2016-05","161035","167752","1","780"
"2016-05","201099","167752","2","1513.2"
"2016-05","202150","167752","1","863.55"
"2016-05","202163","167752","1","863.55"
"2016-05","202176","167752","1","863.55"
"2016-05","203091","167752","2","1513.2"
"2016-05","203277","167752","4","3120"
"2016-05","204026","167752","2","1560"
"2016-05","204079","167752","2","1560"
"2016-05","207014","167752","2","1560"
"2016-05","212038","167752","20","15288"
"2016-05","213105","167752","2","1560"
"2016-05","215028","167752","2","1560"
"2016-05","216019","167752","2","1513.2"
"2016-05","216053","167752","2","1560"
"2016-05","216240","167752","16","12480"
"2016-05","216259","167752","4","3120"
"2016-05","216318","167752","4","3120"
"2016-05","216411","167752","2","1513.2"
"2016-05","216428","167752","4","3120"
"2016-05","218044","167752","8","6244.24"
"2016-05","219163","167752","2","1560"
"2016-05","219188","167752","8","6240"
"2016-05","219305","167752","2","1561.06"
"2016-05","219406","167752","2","1513.2"
"2016-05","219454","167752","2","1560"
"2016-05","219657","167752","2","1560"
"2016-05","220115","167752","2","1560"
"2016-05","220379","167752","4","3057.6"
"2016-05","220428","167752","4","3120"
"2016-05","222011","167752","1","780"
"2016-05","223071","167752","1","780"
"2016-05","226001","167752","2","1513.2"
"2016-05","270000","167752","1","780"
"2016-05","284006","167752","2","1560"
"2016-05","602204","167752","1","863.55"
"2016-05","602255","167752","1","863.55"
"2016-05","613035","167752","1","846.25"
"2016-05","618072","167752","1","863.55"
"2016-05","691001","167752","0.25","213.0841"
"2016-05","701047","167752","10","7460.4"
"2016-06","101091","167752","2","1560"
"2016-06","102113","167752","1","756.6"
"2016-06","109006","167752","2","1560"
"2016-06","112029","167752","2","1560"
"2016-06","116835","167752","2","1560"
"2016-06","119451","167752","1","780"
"2016-06","120193","167752","2","1560"
"2016-06","120196","167752","2","1513.2"
"2016-06","123010","167752","1","733.82"
"2016-06","201003","167752","2","1560"
"2016-06","201084","167752","1","756.6"
"2016-06","202073","167752","1","863.55"
"2016-06","202074","167752","1","863.55"
"2016-06","202078","167752","1","863.55"
"2016-06","202156","167752","1","863.55"
"2016-06","202161","167752","1","863.55"
"2016-06","206011","167752","2","1560"
"2016-06","207014","167752","2","1560"
"2016-06","209008","167752","2","1560"
"2016-06","210030","167752","2","1513.2"
"2016-06","210035","167752","2","1560"
"2016-06","210062","167752","1","780"
"2016-06","210076","167752","1","780"
"2016-06","210082","167752","2","1560"
"2016-06","211230","167752","4","3120"
"2016-06","212042","167752","4","3120"
"2016-06","212066","167752","1","780"
"2016-06","214011","167752","4","3122.12"
"2016-06","214088","167752","2","1560"
"2016-06","214111","167752","2","1560"
"2016-06","215010","167752","1","780"
"2016-06","215024","167752","2","1560"
"2016-06","216053","167752","2","1560"
"2016-06","216373","167752","8","6240"
"2016-06","216391","167752","2","1560"
"2016-06","219008","167752","2","1560"
"2016-06","219084","167752","2","1560"
"2016-06","219455","167752","2","1560"
"2016-06","219622","167752","1","780"
"2016-06","219623","167752","2","1560"
"2016-06","219671","167752","4","3120"
"2016-06","220380","167752","4","3120"
"2016-06","220414","167752","2","1560"
"2016-06","221060","167752","2","1560"
"2016-06","222022","167752","4","3026.4"
"2016-06","275033","167752","1","780"
"2016-06","602206","167752","1","863.55"
"2016-06","602213","167752","2","1727.1"
"2016-06","602229","167752","1","863.55"
"2016-06","602247","167752","1","863.55"
"2016-06","602255","167752","1","863.55"
"2016-06","602260","167752","1","863.55"
"2016-06","603156","167752","1","846.25"
"2016-06","616059","167752","1","838.85"
"2016-06","618053","167752","2","1692.5"
"2016-06","618077","167752","1","863.55"
"2016-06","619370","167752","2","1692.5"
"2016-06","691001","167752","0.0833","88.7849"
"2016-07","118073","167752","1","756.6"
"2016-07","118086","167752","2","1560"
"2016-07","119453","167752","2","1560"
"2016-07","201078","167752","37","27434.32"
"2016-07","202150","167752","1","863.55"
"2016-07","206005","167752","2","1560"
"2016-07","207014","167752","2","1560"
"2016-07","211201","167752","2","1560"
"2016-07","211232","167752","1","863.55"
"2016-07","219084","167752","4","3120"
"2016-07","219632","167752","2","1560"
"2016-07","220380","167752","4","3120"
"2016-07","602204","167752","1","863.55"
"2016-07","602256","167752","1","863.55"
"2016-07","602273","167752","1","863.55"
"2016-07","618074","167752","1","863.55"
"2016-07","618086","167752","1","863.55"
"2016-07","691001","167752","0.1667","142.056"
"2016-08","101004","167752","1","756.6"
"2016-08","101067","167752","1","765.34"
"2016-08","102099","167752","3","2340"
"2016-08","103046","167752","1","780"
"2016-08","106013","167752","2","1560"
"2016-08","111079","167752","10","7414.68"
"2016-08","111104","167752","1","780"
"2016-08","119408","167752","2","1513.2"
"2016-08","120193","167752","1","780"
"2016-08","179003","167752","1","780"
"2016-08","180006","167752","20","14676.48"
"2016-08","201078","167752","3","2224.4"
"2016-08","202079","167752","1","863.55"
"2016-08","202149","167752","1","863.55"
"2016-08","202174","167752","2","1561.06"
"2016-08","202177","167752","1","863.55"
"2016-08","202185","167752","1","863.55"
"2016-08","204045","167752","1","780"
"2016-08","204061","167752","2","1560"
"2016-08","206011","167752","2","1560"
"2016-08","207014","167752","2","1560"
"2016-08","211029","167752","2","1560"
"2016-08","211082","167752","6","4680"
"2016-08","211112","167752","2","1560"
"2016-08","211123","167752","2","1513.2"
"2016-08","211191","167752","1","780"
"2016-08","211214","167752","2","1561.06"
"2016-08","213036","167752","2","1560"
"2016-08","213118","167752","2","1513.2"
"2016-08","213160","167752","2","1560"
"2016-08","214024","167752","2","1561.06"
