,Quarter,Region,State,Purpose,Trips
963,2017-12-17,151997,691001,38093.1777,116
964,2017-12-18,145651,691001,11888827.774300097,923906
965,2017-12-19,212506,691001,12648700.336900013,889594
966,2017-12-20,176679,612030,15224268.85379995,817070
967,2017-12-21,115357,691001,14784119.00059994,916419
968,2017-12-22,162238,691001,11969563.475200018,738098
969,2017-12-23,FL002405,691007,12938961.895699963,675659
970,2017-12-24,FL001919,691007,1344003.3703999934,62315
971,2017-12-25,249342,612030,15127714.8995,1127250
972,2017-12-26,206819,612030,17830456.372099996,1313566
973,2017-12-27,188252,612030,22862824.882900085,2186006
974,2017-12-28,101589,691001,20996376.344600044,1784189
975,2017-12-29,145668,691001,31103402.18989976,2820485
976,2017-12-30,FL032265,691007,29784.299299999995,24
977,2017-12-31,FL003119,691007,5098.130799999997,14
978,2018-01-02,FL032531,612030,22917.7571,13
979,2018-01-03,241827,612030,7576151.523700041,563606
980,2018-01-04,210113,612030,11056202.64469996,790307
981,2018-01-05,222949,612030,8147636.396300019,510271
982,2018-01-06,172060,691007,17182.7102,30
983,2018-01-07,FL002305,691007,4387.8503,14
984,2018-01-08,162023,612030,9229798.902299998,770347
985,2018-01-09,206819,612030,8847406.81900002,826500
986,2018-01-10,080556,612030,7072022.748200022,419071
987,2018-01-11,081140,612030,15227829.632500041,1249640
988,2018-01-12,227883,612030,9113599.343000032,672418
989,2018-01-13,FL000609,691007,7731499.929900036,458674
990,2018-01-14,203986,612030,15066.729000000001,190
991,2018-01-15,033057,691001,9947540.461500062,684472
992,2018-01-16,252137,612030,11849775.225499973,745577
993,2018-01-17,162276,612030,8613277.637799913,674131
994,2018-01-18,146719,691001,15391158.211299915,1130476
995,2018-01-19,200718,612030,9627468.091700021,669203
996,2018-01-20,FL000553,691007,6187029.246199987,461323
997,2018-01-21,FL002061,691007,3177.5701,1
998,2018-01-22,116040,612030,11859465.495700004,1180393
999,2018-01-23,222826,619433,7410093.772900004,543697
1000,2018-01-24,119225,691001,8987554.215000022,641504
1001,2018-01-25,112103,691001,7820898.600400036,467672
1002,2018-01-26,117122,691001,17758959.787100058,1436917
1003,2018-01-27,FL000522,691007,8802503.513500068,516576
1004,2018-01-28,FL002183,691007,32576.401599999997,30
1005,2018-01-29,030674,691001,8233053.509299994,634549
1006,2018-01-30,112295,691001,11121895.216199929,771959
1007,2018-01-31,FS001279,691001,14010780.935199935,1650974
1008,2018-02-01,146719,691001,10466241.658799976,721887
1009,2018-02-02,235505,612030,13656208.75299996,1122772
1010,2018-02-03,FL001474,691007,2634416.309499999,238592
1011,2018-02-04,FL033217,691007,52764.48570000001,15
1012,2018-02-05,145651,691001,5781357.881800012,589350
1013,2018-02-06,129163,691001,6594830.539699997,462584
1014,2018-02-07,148720,691001,7510834.770300006,383848
1015,2018-02-08,144548,691001,10494278.258499956,828002
1016,2018-02-09,219178,612030,10315704.548200013,1026784
1017,2018-02-10,FL000490,691007,9961516.935299957,570036
1018,2018-02-11,FL002576,691007,14384.784899999997,27
1019,2018-02-12,173050,612030,6605700.914800008,487367
1020,2018-02-13,043278,691001,7954409.765600005,573255
1021,2018-02-14,230463,612030,7433984.519199968,513164
1022,2018-02-15,199296,691001,10876312.6747,849256
1023,2018-02-16,FL002466,691007,37398.130900000004,14020
1024,2018-02-17,FL001289,691007,-44666.5982,-6855
1025,2018-02-18,FL039158,612030,16170.794499999998,21
1026,2018-02-19,249342,612030,7342290.702799989,735275
1027,2018-02-20,223670,691001,13024018.16260003,935640
1028,2018-02-21,106713,691001,7656951.822800027,614575
1029,2018-02-22,164737,691001,10773277.750899963,1108680
1030,2018-02-23,129163,619433,12217375.035499945,859226
1031,2018-02-24,FL000597,691007,15359449.048599921,930739
1032,2018-02-25,FL002300,612030,5179079.200199999,204679
1033,2018-02-26,035792,691001,16615165.114800045,1465359
1034,2018-02-27,194512,691001,11421609.867000012,734684
1035,2018-02-28,125059,691001,19128768.4671001,1230491
1036,2018-03-01,FL001655,691007,16867.2897,22
1037,2018-03-02,148690,691001,17681165.432000037,1267871
1038,2018-03-03,097592,691007,14094187.879999973,756079
1039,2018-03-04,FL001286,691007,18193.925100000004,35
1040,2018-03-05,145651,691001,14894860.757399954,1114303
1041,2018-03-06,256418,691001,10054149.992999963,791052
1042,2018-03-07,252427,691001,10658400.22299999,775246
1043,2018-03-08,145651,691001,9646689.185699973,620001
1044,2018-03-09,198435,691001,12337236.78759999,745039
1045,2018-03-10,FL000655,691007,10354467.430199988,616957
1046,2018-03-11,FL001655,691007,2691.5888999999997,7
1047,2018-03-12,160005,691001,10429616.196900008,975184
1048,2018-03-13,219109,691001,8424925.762300031,867070
1049,2018-03-14,194512,691001,7834273.235900011,1015508
1050,2018-03-15,252427,691001,16530475.586799977,1078991
1051,2018-03-16,256395,691001,5978957.455300018,727175
1052,2018-03-17,FL001487,691007,8108684.919900039,607192
1053,2018-03-18,EX000038,691007,62449.7665,16
1054,2018-03-19,170097,691001,13318817.199199984,990330
1055,2018-03-20,FS001774,691001,8736993.433100026,556198
1056,2018-03-21,256579,691001,11528563.702100238,909987
1057,2018-03-22,126483,691001,12443481.736499991,656620
1058,2018-03-23,212506,691001,11038566.951899946,712982
1059,2018-03-24,200640,691001,9845563.159199996,505066
1060,2018-03-25,250652,691001,27812.990899999993,243
1061,2018-03-26,FS001774,691001,6661065.138900015,664556
1062,2018-03-27,150679,691001,13130588.21739998,937186
1063,2018-03-28,FS001774,691001,8690505.596299965,621067
1064,2018-03-29,FS001286,691001,11798303.931199951,679545
1065,2018-03-30,117122,691001,21757555.848399937,1529293
1066,2018-03-31,FL002636,612030,5229904.615799993,180846
1067,2018-04-01,FL001643,691007,2461.6823,4
1068,2018-04-02,253219,691001,8844694.832000058,996407
1069,2018-04-03,243531,691001,5652028.5971000325,415742
1070,2018-04-04,190194,691001,7269087.53689999,505251
1071,2018-04-05,144722,691001,13083489.819899991,798686
1072,2018-04-06,018511,691001,9356485.54649996,550992
1073,2018-04-07,FL033590,612030,5106118.277600015,299272
1074,2018-04-08,FL002642,612030,1834.1122,5
1075,2018-04-09,030599,691001,7217813.999600004,642225
1076,2018-04-10,FS001774,691001,9256373.775200007,615363
1077,2018-04-11,101824,691001,8280204.570200002,495147
1078,2018-04-12,257781,691001,9485113.460200008,1089223
1079,2018-04-13,FL032111,691007,9658.878400000001,10
1080,2018-04-14,FL046385,691007,16746.261700000003,9
1081,2018-04-15,FL032159,691007,14640.093399999998,18
1082,2018-04-16,FL041717,612030,280.3738,2
1083,2018-04-17,030537,691001,9660982.59739995,603585
1084,2018-04-18,134952,691001,8180337.985700002,836021
1085,2018-04-19,FS001279,691001,12963448.431199986,1025340
1086,2018-04-20,127497,691001,10863074.321100015,655554
1087,2018-04-21,FL001282,612030,9692010.543299975,575223
1088,2018-04-22,FL002906,691007,3231.7756,8
1089,2018-04-23,117498,691001,7379812.223000027,626638
1090,2018-04-24,209087,691001,9205478.452999987,685316
1091,2018-04-25,194512,691001,11210315.984199943,799065
1092,2018-04-26,249663,691001,13445859.298900058,748647
1093,2018-04-27,139957,691001,11102175.785300007,692133
1094,2018-04-28,FL000484,612030,14540899.357699824,766320
1095,2018-04-29,FL003111,612030,1841.1215,3
1096,2018-04-30,241193,691001,13850201.10180005,997238
1097,2018-05-01,FL002305,691007,841.1215000000001,2
1098,2018-05-02,256425,691001,9116461.009100081,767829
1099,2018-05-03,143312,691001,9542842.991399959,660124
1100,2018-05-04,208981,691001,15026146.689800171,929389
1101,2018-05-05,256609,691001,9126009.343799952,478845
1102,2018-05-06,FL002972,612030,14317.757,7
1103,2018-05-07,187828,691001,9519203.07149999,866778
1104,2018-05-08,134945,691001,19296247.30630001,1506491
1105,2018-05-09,256425,691001,10618454.593599977,699017
1106,2018-05-10,139957,691001,9532952.477400023,763487
1107,2018-05-11,258108,691001,12864280.5537,848325
1108,2018-05-12,FL002371,691007,10638151.611200001,587276
1109,2018-05-13,FLSP0009,691007,4369.1589,5
1110,2018-05-14,FS001774,691001,10725250.706900032,854566
1111,2018-05-15,245160,691001,10079309.363400001,517571
1112,2018-05-16,250645,691001,9088904.167500075,492352
1113,2018-05-17,196783,691001,11579212.068100056,772934
1114,2018-05-18,150679,691001,11110994.63049998,752487
1115,2018-05-19,FL002359,691007,12287813.119799988,637876
1116,2018-05-20,FL038045,691007,17656.0747,20
1117,2018-05-21,108533,691001,15568260.619800095,991749
1118,2018-05-22,026998,691001,8998592.337400025,605085
1119,2018-05-23,030490,691001,16683340.544799991,1037048
1120,2018-05-24,117122,691001,11810679.675200034,750591
1121,2018-05-25,217938,691001,10725225.242899958,759289
1122,2018-05-26,FL048358,691007,10281554.984699981,522509
1123,2018-05-27,FL033019,691007,3224.2991,1
1124,2018-05-28,173517,691001,9720424.328899961,764169
1125,2018-05-29,FL002436,612030,34077.569800000005,22
1126,2018-05-30,248253,691001,28549139.335800074,2031125
1127,2018-05-31,258061,691001,13607721.39849986,1174518
1128,2018-06-01,031008,691001,9194770.86370001,799743
1129,2018-06-02,FL033187,691007,9041259.255100003,542668
1130,2018-06-03,FL002579,691007,3898.5982,17
1131,2018-06-04,089641,691001,6090276.571000077,781608
1132,2018-06-05,208059,691001,9318861.611799996,560914
1133,2018-06-06,124038,691001,9417656.661599912,475629
1134,2018-06-07,148966,691001,11310582.18509997,660777
1135,2018-06-08,FS001774,691001,12674224.014499955,828758
1136,2018-06-09,FL000661,691007,7330269.145700004,402858
1137,2018-06-10,FL049041,691007,8424.298999999999,17
1138,2018-06-11,145651,691001,9013147.150499977,1295441
1139,2018-06-12,228699,691001,10515222.259300018,516559
1140,2018-06-13,209087,691001,11425666.516900055,810094
1141,2018-06-14,150099,691001,20545596.798499946,1386730
1142,2018-06-15,256449,691001,7837939.942499968,463190
1143,2018-06-16,FL002477,612030,11132604.387299998,1513852
1144,2018-06-17,FL001982,612030,10178.504599999998,8
1145,2018-06-18,157692,691001,11375363.786499942,645358
1146,2018-06-19,106706,691001,10826665.453100055,811115
1147,2018-06-20,050917,691001,8867959.491199974,638496
1148,2018-06-21,257316,691001,18085821.180900034,1137315
1149,2018-06-22,134952,691001,16435882.307199992,1689816
1150,2018-06-23,FL003026,691007,11874239.592900034,653503
1151,2018-06-24,FL001239,691007,13078.504799999999,21
1152,2018-06-25,252205,691001,11402351.129200099,701473
1153,2018-06-26,133511,691001,10646102.727000022,640583
1154,2018-06-27,139179,691001,15382926.290899972,797444
1155,2018-06-28,267933,691001,14883996.689199906,926850
1156,2018-06-29,173500,691001,17673958.750100054,1305923
1157,2018-06-30,FL050535,691007,8584571.214700015,403803
1158,2018-07-01,FL043940,691007,8766.7289,13
1159,2018-07-02,097028,691001,7441748.25030003,592642
1160,2018-07-03,134952,691001,7223248.56179998,498227
1161,2018-07-04,257118,691001,8263957.600599999,451533
1162,2018-07-05,256319,691001,5892469.524499997,359314
1163,2018-07-06,183240,691001,5844255.520299991,390047
1164,2018-07-07,FL050580,691007,6276168.033500007,581947
1165,2018-07-08,FL001965,691007,24289.018499999995,25
1166,2018-07-09,035808,691001,8475318.186399981,483554
1167,2018-07-10,134099,691001,7652542.656299992,520794
1168,2018-07-11,139162,691001,22198709.292400226,746079
1169,2018-07-12,188962,691001,13298053.52729978,1145944
1170,2018-07-13,033064,691001,10816839.928199934,818583
1171,2018-07-14,FL042745,691007,6087792.506500007,320452
1172,2018-07-15,FL032289,691007,10945.7009,10
1173,2018-07-16,134730,691001,7373857.360400002,559385
1174,2018-07-17,FS001774,691001,10497480.95579998,694092
1175,2018-07-18,195366,691001,13457117.964800179,766002
1176,2018-07-19,158552,691001,14150507.135099966,872798
1177,2018-07-20,FS001279,691001,14728790.357699942,1153482
1178,2018-07-21,FP000455,691007,6296477.770700005,325020
1179,2018-07-22,FL002231,612030,19976.635500000004,20
1180,2018-07-23,257224,691001,8073372.2581999805,531944
1181,2018-07-24,174637,691001,8736900.270400034,457959
1182,2018-07-25,139162,691001,-1708981.6525000283,583941
1183,2018-07-26,172916,691001,19923067.071899988,1407744
1184,2018-07-27,FL001935,691007,11092.523500000001,9
1185,2018-07-28,FL003119,691007,3065.4205,4
1186,2018-07-29,FL036683,612030,3708.4111,3
1187,2018-07-30,212278,691001,16055217.83739994,1198793
1188,2018-07-31,152277,691001,15187371.220100079,1121844
1189,2018-08-01,173517,691001,9979949.670300094,748319
1190,2018-08-02,214227,691001,9656144.93140005,532830
1191,2018-08-03,108533,691001,9654970.47800009,690842
1192,2018-08-04,FL043124,691007,9493096.276899952,341107
1193,2018-08-05,FL002601,612030,27024.299100000004,8
1194,2018-08-06,109509,691001,8246456.358800038,593502
1195,2018-08-07,150587,691001,8185592.744299987,483730
1196,2018-08-08,235567,691001,11584233.68329999,647381
1197,2018-08-09,120344,691001,12022271.98439995,641109
1198,2018-08-10,219192,691001,8679650.0458,264406
1199,2018-08-11,FL040161,691007,7179359.204799979,302779
1200,2018-08-12,FL002286,691007,5270.093400000001,10
1201,2018-08-13,FL002014,691007,12144.859800000002,18
1202,2018-08-14,256418,691001,8173096.515099982,711497
1203,2018-08-15,145668,691001,9606875.156700052,556678
1204,2018-08-16,269814,691001,10459804.160200031,634530
1205,2018-08-17,FS001774,691001,12393690.148099948,696350
1206,2018-08-18,FL039974,691007,6959104.659900002,399337
1207,2018-08-19,FL039110,612030,8108.411099999999,11
1208,2018-08-20,149000,691001,12152706.696899964,865129
1209,2018-08-21,131531,691001,12627495.57320009,837097
1210,2018-08-22,150785,691001,13930580.71189992,740742
1211,2018-08-23,117498,691001,11302977.358299954,769971
1212,2018-08-24,106768,691001,10654576.764699921,788581
1213,2018-08-25,FL044961,612030,7931623.70169999,475888
1214,2018-08-26,FL044961,612030,41235.5139,15
1215,2018-08-27,134105,691001,10028765.28970005,787035
1216,2018-08-28,241612,691001,17179452.096000005,1145063
1217,2018-08-29,184438,691001,14894377.927600015,882680
1218,2018-08-30,088958,691001,13883156.975300075,961120
1219,2018-08-31,077532,691001,9197262.161899986,768718
1220,2018-09-01,190354,691001,4602624.952600007,191970
1221,2018-09-02,190200,691001,76195.9874000003,1641
1222,2018-09-03,250614,691001,9227067.775299983,605401.7925
1223,2018-09-04,FS001699,691001,11801571.348600015,608787.8492
1224,2018-09-05,264970,691001,7652945.266999998,422662
1225,2018-09-06,124076,691001,12170144.142199995,589032
1226,2018-09-07,190859,691001,10703410.245699888,625045
1227,2018-09-08,FL000274,691007,5618542.52690004,332447
1228,2018-09-09,FL002307,691007,31476.6356,21
1229,2018-09-10,253967,691001,4366016.3326999815,355298
1230,2018-09-11,218799,691001,9831281.983999923,525341
1231,2018-09-12,257903,691001,11004818.051199991,728404
1232,2018-09-13,176662,691001,11287361.66969998,773711
1233,2018-09-14,163471,691001,9299500.219099982,503905
1234,2018-09-15,FL041113,691007,8690831.215099989,466862
1235,2018-09-16,FL000696,691007,7279.439399999999,17
1236,2018-09-17,014827,691001,6783844.628200011,488248
1237,2018-09-18,147358,691001,10359756.684600001,646833
1238,2018-09-19,119171,691001,11635599.948300004,996037
1239,2018-09-20,139322,691001,20360186.945799872,1029201
1240,2018-09-21,243432,691001,15218902.368599866,999231
1241,2018-09-22,FL041946,691007,7223669.921700086,368749
1242,2018-09-23,FL044978,691007,6682.009199999999,18
1243,2018-09-24,002879,691001,12228748.90499994,883291
1244,2018-09-25,025830,691001,12488998.641700009,642550
1245,2018-09-26,252922,691001,11076530.009800047,662647
1246,2018-09-27,FS000715,691001,15786391.429700082,1063376
1247,2018-09-28,152406,691001,17729255.625800073,970194
1248,2018-09-29,FL002993,691007,6684985.627499976,254612
1249,2018-09-30,FL044961,691007,2995.327,6
1250,2018-10-01,266677,691001,8252500.469699945,628308
1251,2018-10-02,198473,691001,7259510.6700999895,367625
1252,2018-10-03,256425,691001,8101147.111100033,480779
1253,2018-10-04,264277,691001,7859633.466100051,556513
1254,2018-10-05,035808,691001,5530429.602499994,360829
1255,2018-10-06,264697,691001,7634733.6066999985,461078
1256,2018-10-07,FL044961,612030,18978.504700000005,28
1257,2018-10-08,092108,691001,7261934.8414000105,705280
1258,2018-10-09,145651,691001,7630845.966399976,571625
1259,2018-10-10,018511,691001,12614993.932499897,851321
1260,2018-10-11,157241,691001,13032553.478500012,621100
1261,2018-10-12,030926,691001,12151781.129799994,616120
1262,2018-10-13,FL056797,612030,29686.916100000006,23
1263,2018-10-14,FL056773,612030,171158.3590999999,8143
1264,2018-10-15,FL001960,612030,3798451.4192000027,311315
1265,2018-10-16,129149,691001,8279238.389500035,550342
1266,2018-10-17,150617,619433,8791409.000099951,553041
1267,2018-10-18,FS000494,691001,15257262.70869999,962732
1268,2018-10-19,253875,691001,12278795.044199971,901387
1269,2018-10-20,FL052218,691007,12017249.396099932,596429
1270,2018-10-21,FL033392,691007,6742.1496,9
1271,2018-10-22,250829,691001,11201784.98629997,665963
1272,2018-10-23,FL044961,691007,10662890.215700043,688931
1273,2018-10-24,184544,691001,6305682.202999951,499378
1274,2018-10-25,190361,691001,13533642.83270013,684145
1275,2018-10-26,248727,691001,22414317.544500172,1701588
1276,2018-10-27,FL002540,612030,14828378.107200084,897408
1277,2018-10-28,FL002191,612030,16093.467400000001,24
1278,2018-10-29,210410,691001,7347453.172699986,596346
1279,2018-10-30,FL002196,612030,12732378.577099837,770809
1280,2018-10-31,140380,691001,15227262.02789981,1001963
1281,2018-11-01,033064,691001,10441630.817000013,552109
1282,2018-11-02,139933,691001,9857281.871900039,611573
1283,2018-11-03,FL057367,691007,10162170.454000045,470081
1284,2018-11-04,FL002197,691007,11367.5232,31
1285,2018-11-05,149024,691001,9355917.605499994,732594
1286,2018-11-06,104399,691001,6700122.78589997,398511
1287,2018-11-07,199111,691001,13639789.927299857,1242917
1288,2018-11-08,035808,691001,11469281.609699894,614531
1289,2018-11-09,105068,691001,15051228.56880001,781711
1290,2018-11-10,FL002195,612030,11998270.688499924,498753
1291,2018-11-11,FL002553,612030,13276.8692,21
1292,2018-11-12,145644,691001,10337278.172600001,597491
1293,2018-11-13,250652,691001,12076135.433800008,689963
1294,2018-11-14,FS001323,691001,14200636.459399845,933945
1295,2018-11-15,032227,691001,13042999.662699992,834821
1296,2018-11-16,210106,691001,9882481.783100009,564800
1297,2018-11-17,250768,691001,9617587.150000002,471570
1298,2018-11-18,117139,691001,19964.72140000001,444
1299,2018-11-19,165529,691001,12606955.111899953,951183
1300,2018-11-20,150686,691001,11994361.537199963,614944
1301,2018-11-21,163235,691001,11572322.3512999,799276
1302,2018-11-22,002497,691001,12184910.181299968,773499
1303,2018-11-23,165420,691001,8497813.517099962,522534
1304,2018-11-24,FL033217,691007,8026406.45930002,467446
1305,2018-11-25,FL002295,612030,7606.5419999999995,16
1306,2018-11-26,089641,691001,12068155.193100015,870701
1307,2018-11-27,FS001774,691001,24331879.5485998,1721852
1308,2018-11-28,252441,691001,16353125.953199983,989019
1309,2018-11-29,168209,691001,13929812.9438,890764
1310,2018-11-30,FS001200,691001,11143377.24230003,656971
1311,2018-12-01,FL040291,691007,6137509.515099993,265004
1312,2018-12-02,FL057794,691007,10108.4112,10
1313,2018-12-03,233730,691001,9693837.099699872,924291
1314,2018-12-04,203481,691001,9359600.541399973,574133
1315,2018-12-05,FL037000,612030,24484.672599999994,50
1316,2018-12-06,197650,691001,9990672.934300015,522489
1317,2018-12-07,083632,691001,12116849.195399964,879411
1318,2018-12-08,FL033590,612030,12410066.892599992,429994
1319,2018-12-09,FL044961,612030,5068.4579,18
1320,2018-12-10,132521,691001,8445452.067100007,464307
1321,2018-12-11,256418,691001,12757002.167099949,655564
1322,2018-12-12,FS001651,691001,11822085.456099994,664123
1323,2018-12-13,172039,691001,9798266.46150002,537199
1324,2018-12-14,124076,691001,12125863.590900008,513454
1325,2018-12-15,FL044978,612030,8062913.0550999455,392716
1326,2018-12-16,FL049034,691007,15512.1496,24
1327,2018-12-17,213633,691001,6117936.571699985,566133
1328,2018-12-18,145651,691001,9938845.808499962,484747
1329,2018-12-19,106942,691001,15963138.9984,1176310
1330,2018-12-20,264550,691001,10232781.492999963,695489
1331,2018-12-21,125035,691001,15452968.03629988,1105448
1332,2018-12-22,249366,691001,11860967.98330005,744713
1333,2018-12-23,264512,691001,23243.2711,68
1334,2018-12-24,112806,691001,15808276.426499927,1228155
1335,2018-12-25,209209,691001,27741970.149099555,2846217
1336,2018-12-26,250829,691001,17033717.28789996,895328
1337,2018-12-27,172183,691001,19785949.620800175,1534956
1338,2018-12-28,159566,691001,19431899.342499733,992430
1339,2018-12-29,FL003112,612030,1482223.0878000008,52879
1340,2018-12-30,FL057619,612030,947.6636000000001,4
1341,2018-12-31,FL032906,691007,5359.8132,7
1342,2019-01-01,FL057732,691007,8587.8506,15
1343,2019-01-02,226800,691001,2128952.6434999993,142811
1344,2019-01-03,252946,691001,4808479.303200028,496126
1345,2019-01-04,250522,691001,8555292.493100045,518755
1346,2019-01-05,FL038007,612030,6174.7663999999995,16
1347,2019-01-06,FL057732,691007,20199.999799999998,24
1348,2019-01-07,212605,691001,7728940.942300019,428600
1349,2019-01-08,257743,691001,5682810.005399984,362083
1350,2019-01-09,028305,691001,9630854.672899975,605097
1351,2019-01-10,218775,691001,9901274.839800004,419833
1352,2019-01-11,122058,691001,11767852.640499894,824164
1353,2019-01-12,FL054397,691007,5482336.931899989,255743
1354,2019-01-13,FL041434,612030,28305.607300000003,35
1355,2019-01-14,FS001774,691001,9222029.147399962,784590
1356,2019-01-15,FS001279,691001,8135826.109500038,576074
1357,2019-01-16,232917,691001,8644373.358800033,637348
1358,2019-01-17,266486,691001,12766713.920100015,724784
1359,2019-01-18,256241,691001,9836644.619299883,692938
1360,2019-01-19,FL002197,691007,7695490.3529999945,376676
1361,2019-01-20,FL002297,691007,6754.2056,11
1362,2019-01-21,146702,691001,8569155.082500014,640101
1363,2019-01-22,105068,691001,8380591.126999974,558514
1364,2019-01-23,256296,691001,12081063.12009989,1142598
1365,2019-01-24,FL057947,691007,8360988.787899982,366404
1366,2019-01-25,FL052225,691007,10804333.758900097,475809
1367,2019-01-26,FL054281,691007,9332511.752800085,536198
1368,2019-01-27,FL001277,691007,22777.5701,25
1369,2019-01-28,136918,691001,11008638.249100022,998156
1370,2019-01-29,126810,691001,9887129.2129,600779
1371,2019-01-30,218997,691001,15101763.972000005,945925
1372,2019-01-31,080488,691001,16510497.246099995,949693
1373,2019-02-01,003395,691001,11008906.323599905,640804
1374,2019-02-02,FL039134,691007,69113.16169999982,2108
1375,2019-02-03,FL002307,612030,3268.2243999999996,7
1376,2019-02-04,136901,691001,1007327.3867999999,156072
1377,2019-02-05,151393,691001,698822.1832999991,122580
1378,2019-02-06,249465,691001,13014613.919399904,1031067
1379,2019-02-07,030520,691001,9980819.399099965,419285
1380,2019-02-08,197650,691001,8598519.439099967,636314
1381,2019-02-09,FL002197,612030,7768257.343100016,291825
1382,2019-02-10,FL002298,691007,5146.355,10
1383,2019-02-11,117498,691001,8669149.138500039,722080
1384,2019-02-12,050917,691001,12435206.375799986,752857
1385,2019-02-13,104221,691001,7554751.742899949,443415
1386,2019-02-14,247799,691001,14891537.234999957,939170
1387,2019-02-15,168155,691001,11009443.990499943,762367
1388,2019-02-16,FL032777,612030,7170277.526500026,338048
1389,2019-02-17,FL003111,612030,1589.7198,7
1390,2019-02-18,249663,691001,8970623.183499932,694728
1391,2019-02-19,FL044961,691007,1404.673,7
1392,2019-02-20,253967,691001,9284666.771599982,611024
1393,2019-02-21,148720,691001,11809601.094799852,823987
1394,2019-02-22,210168,691001,12182877.357199758,793128
1395,2019-02-23,FL001906,691007,9652173.725000007,492195
1396,2019-02-24,FL044978,691007,31322.897400000005,18
1397,2019-02-25,109585,691001,10058748.067299921,863161
1398,2019-02-26,083625,691001,13528765.232099898,637809
1399,2019-02-27,197636,691001,12105125.14829998,676014
1400,2019-02-28,121082,691001,13359855.366599962,563841
1401,2019-03-01,220969,691001,11388561.877000026,845764
1402,2019-03-02,FL052218,612030,8880673.36550002,348168
1403,2019-03-03,FL049034,691007,15003.738600000002,26
1404,2019-03-04,150082,691001,8998880.39970001,691215
1405,2019-03-05,148683,691001,9569551.341699937,522264
1406,2019-03-06,250836,691001,13730674.379199963,899818
1407,2019-03-07,117481,691001,10294104.216099853,596659
1408,2019-03-08,001650,691001,9850461.56940001,850383
1409,2019-03-09,FL001959,612030,6224985.168499998,352772
1410,2019-03-10,FL054267,612030,173245.83999999994,7425
1411,2019-03-11,137700,691001,9711484.682099972,645795
1412,2019-03-12,271862,691001,11831311.77620001,648646
1413,2019-03-13,127497,691001,13731419.201199893,1173117
1414,2019-03-14,253219,691001,9641219.2328,723216
1415,2019-03-15,212582,691001,8855209.753399953,500369
1416,2019-03-16,FL001128,691007,6150563.212100013,257741
1417,2019-03-17,FL036188,691007,39276.6356,22
1418,2019-03-18,145651,691001,13105369.485100001,862048
1419,2019-03-19,035785,691001,10930837.227199992,611019
1420,2019-03-20,184124,691001,9998331.891599959,573157
1421,2019-03-21,097035,691001,11944344.053199943,576766
1422,2019-03-22,269098,691001,10001865.055599965,587094
1423,2019-03-23,FL048754,691007,9381514.327599967,429315
1424,2019-03-24,FL001939,691007,8365.4206,17
1425,2019-03-25,157661,691001,14066363.871299941,991156
1426,2019-03-26,080556,691001,12033825.164800016,834518
1427,2019-03-27,230555,691001,18379111.148800045,1197001
1428,2019-03-28,227678,691001,14633745.116000082,1147134
1429,2019-03-29,027001,691001,22362298.972699806,1551623
1430,2019-03-30,FL034429,691007,14253741.611200005,712999
1431,2019-03-31,FL000455,691007,6493793.737899994,283911
1432,2019-04-01,194925,691001,10804181.548600031,561722
1433,2019-04-02,124113,691001,7229818.861299985,390209
1434,2019-04-03,030193,691001,12727102.28230009,732320
1435,2019-04-04,230616,691001,8573415.426200038,542520
1436,2019-04-05,256425,691001,14723411.94619987,639202
1437,2019-04-06,FL002436,612030,9361015.68949993,374057
1438,2019-04-07,FL040208,619433,10588.785,9
1439,2019-04-08,253219,691001,12064776.4066,737663
1440,2019-04-09,147365,691001,19262241.975099817,973620
1441,2019-04-10,193669,691001,8301164.10519986,440640
1442,2019-04-11,030117,691001,7632325.832499974,420186
1443,2019-04-12,233655,691001,4229894.468100006,314179
1444,2019-04-13,FL054380,612030,1064.4859999999999,7
1445,2019-04-14,FL002291,691007,17574.7665,19
1446,2019-04-15,FL043735,691007,18194.392400000004,21
1447,2019-04-16,FL036164,612030,-923.3643999999999,2
1448,2019-04-17,253868,691001,9241376.079300048,618722
1449,2019-04-18,264970,691001,15843036.554299755,746648
1450,2019-04-19,145637,691001,6550014.989900002,429469
1451,2019-04-20,190194,691001,6465769.3045000145,296818
1452,2019-04-21,FL057756,612030,9172.429699999997,20
1453,2019-04-22,251642,691001,12366265.249299945,981722
1454,2019-04-23,268275,691001,12814743.793599954,821347
1455,2019-04-24,263966,691001,11618669.064999979,702835
1456,2019-04-25,230920,691001,11167582.37599985,725785
1457,2019-04-26,066789,691001,12814988.620699994,1035063
1458,2019-04-27,FL002023,691007,8402942.726000026,444222
1459,2019-04-28,FL044978,619433,14055.144699999999,30
1460,2019-04-29,269456,691001,12009930.287399968,1031180
1461,2019-04-30,267759,691001,18261096.43989992,1544238
1462,2019-05-01,FL060725,612030,16520.560899999997,33
1463,2019-05-02,100339,691001,9764285.811299969,760136
1464,2019-05-03,104825,691001,8247931.266299968,451157
1465,2019-05-04,FL035976,612030,7703604.702900013,421466
1466,2019-05-05,FL041298,612030,3714.9533,10
1467,2019-05-06,FL061036,619433,2068.2243999999996,8
1468,2019-05-07,253967,691001,12184490.038699843,785051
1469,2019-05-08,098537,691001,8943791.326099973,616111
1470,2019-05-09,267605,691001,9376933.058699941,534081
1471,2019-05-10,102913,691001,15116843.309200088,748625
1472,2019-05-11,FL057749,619433,10036242.315600088,522910
