"Datetime","Cg","Customer","Sku","Qty","Amt"
"2015-01","070211","101032","177331","10","1452.09"
"2015-01","070211","103157","177331","1","135.96"
"2015-01","070211","111059","177331","120","15350.83"
"2015-01","070211","115016","182137","516","25696.800000000003"
"2015-01","070211","119322","177331","9","1215.91"
"2015-01","070211","119430","177331","57","8322"
"2015-01","070211","120009","177331","30","4353.6"
"2015-01","070211","120183","177331","3","422.18"
"2015-01","070211","202100","181185","1","235.44"
"2015-01","070211","202127","181185","1","235.44"
"2015-01","070211","202150","181185","2","470.88"
"2015-01","070211","202180","181185","1","235.44"
"2015-01","070211","211056","177331","29","4207.32"
"2015-01","070211","216246","177331","28","4063.36"
"2015-01","070211","221051","177331","27","3877.99"
"2015-01","070211","602204","181185","1","235.44"
"2015-01","070211","602206","181185","1","235.44"
"2015-01","070211","602252","181185","1","235.44"
"2015-01","070211","602254","181185","1","235.44"
"2015-01","070211","610001","181185","14","3296.1600000000003"
"2015-01","070211","613075","182137","24","1195.2"
"2015-01","070211","615036","182137","24","1195.2"
"2015-01","070211","615039","182137","36","1792.8"
"2015-01","070211","615045","182137","36","1792.8"
"2015-01","070211","615047","182137","36","1792.8"
"2015-01","070211","615056","182137","36","1792.8"
"2015-01","070211","618072","181185","2","470.88"
"2015-01","070211","618076","181185","1","235.44"
"2015-01","070211","618079","181185","1","235.44"
"2015-01","070211","618083","181185","1","235.44"
"2015-01","070211","618088","181185","2","470.88"
"2015-01","070211","619005","181185","2","470.88"
"2015-01","070211","619165","181185","3","701.61"
"2015-01","070211","619217","177331","60","9720"
"2015-01","070211","619217","182137","180","7740"
"2015-01","070211","619295","181185","91","22353.24"
"2015-01","070211","619332","177331","2","457.44"
"2015-01","070211","691001","177331","0.2499","63.252399999999994"
"2015-01","070212","103157","177348","1","234.32"
"2015-01","070212","111059","177348","100","22047.13"
"2015-01","070212","115016","177348","17","7548"
"2015-01","070212","115016","182120","96","8910.72"
"2015-01","070212","120009","177348","5","1250.6"
"2015-01","070212","120183","177348","3","727.73"
"2015-01","070212","121038","177348","26","6054.8"
"2015-01","070212","216246","177348","20","5002.4"
"2015-01","070212","219163","177348","10","2500.8"
"2015-01","070212","219545","177348","4","1000.32"
"2015-01","070212","602213","181178","1","431.76"
"2015-01","070212","615035","182120","24","2227.68"
"2015-01","070212","615037","182120","24","2227.68"
"2015-01","070212","615039","182120","36","3341.52"
"2015-01","070212","615048","182120","24","2227.68"
"2015-01","070212","615066","182120","48","4455.36"
"2015-01","070212","618072","181178","2","863.52"
"2015-01","070212","619304","181178","2","888"
"2015-01","070212","619332","177348","15","6291"
"2015-01","070212","720006","177348","113.5","25088.04"
"2015-01","070213","103157","177355","1","543.72"
"2015-01","070213","119370","177355","3","1688.73"
"2015-01","070213","120009","177355","5","2901.85"
"2015-01","070213","120183","177355","3","1688.73"
"2015-01","070213","174029","177355","40","21615.74"
"2015-01","070213","212061","177355","10","5803.7"
"2015-01","070213","220341","177355","10","5803.2"
"2015-01","070213","220386","177355","10","5803.7"
"2015-01","070213","618072","177355","1","863.52"
"2015-01","070213","619165","177355","2","1255.68"
"2015-01","070213","620098","177355","1","831.6"
"2015-01","070213","691001","177355","0.3332","319.626"
"2015-01","070213","720006","177355","226","104303.52"
"2015-01","070221","101067","177041","5","1063.31"
"2015-01","070221","102002","177041","2","416.64"
"2015-01","070221","102113","177041","1","212.66"
"2015-01","070221","103046","177041","2","416.64"
"2015-01","070221","103049","177041","5","1010.35"
"2015-01","070221","103147","177041","10","2000.53"
"2015-01","070221","103157","177041","1","195.12"
"2015-01","070221","109006","177041","6","1170.72"
"2015-01","070221","111059","177041","40","7343.68"
"2015-01","070221","111079","177041","200","39201.58"
"2015-01","070221","112025","177041","20","3960.51"
"2015-01","070221","115016","177041","34","7935.6"
"2015-01","070221","116104","177041","40","8332.8"
"2015-01","070221","116151","177041","3","657.72"
"2015-01","070221","116162","177041","2","416.64"
"2015-01","070221","116183","177041","6","1249.92"
"2015-01","070221","119322","177041","80","14535.94"
"2015-01","070221","119395","177041","5","1042.07"
"2015-01","070221","119409","177041","9","1799.54"
"2015-01","070221","119448","177041","1","208.32"
"2015-01","070221","119459","177041","3","599.96"
"2015-01","070221","120032","177041","20","4041.41"
"2015-01","070221","120099","177041","3","624.96"
"2015-01","070221","120178","177041","10","2083.2"
"2015-01","070221","120183","177041","5","1010.35"
"2015-01","070221","120194","177041","60","12124.2"
"2015-01","070221","121038","177041","160","31037.95"
"2015-01","070221","123010","177041","200","36339.84"
"2015-01","070221","123029","177041","20","4041.41"
"2015-01","070221","201003","177041","2","416.64"
"2015-01","070221","201012","177041","20","3902.4"
"2015-01","070221","201037","177041","40","7570.66"
"2015-01","070221","201042","177041","2","416.64"
"2015-01","070221","201078","177041","160","32325.06"
"2015-01","070221","202010","177041","40","8332.8"
"2015-01","070221","202073","177041","2","533.76"
"2015-01","070221","202074","177041","1","266.88"
"2015-01","070221","202079","177041","1","266.88"
"2015-01","070221","202150","177041","1","266.88"
"2015-01","070221","202176","177041","1","266.88"
"2015-01","070221","202178","177041","1","266.88"
"2015-01","070221","203027","177041","25","4878"
"2015-01","070221","203102","177041","20","3902.4"
"2015-01","070221","204075","177041","20","4165.6"
"2015-01","070221","208044","177041","100","20207"
"2015-01","070221","210030","177041","20","3785.33"
"2015-01","070221","211040","177041","18","3512.16"
"2015-01","070221","211054","177041","40","7804.8"
"2015-01","070221","211056","177041","20","4166.4"
"2015-01","070221","211110","177041","20","4083"
"2015-01","070221","211140","177041","20","3902.4"
"2015-01","070221","211173","177041","12","2499.84"
"2015-01","070221","211201","177041","20","4041.4"
"2015-01","070221","211231","177041","80","16054.400000000001"
"2015-01","070221","211232","177041","1","266.88"
"2015-01","070221","211236","177041","30","5853.6"
"2015-01","070221","211238","177041","20","3902.4"
"2015-01","070221","212018","177041","20","3785.33"
"2015-01","070221","212061","177041","20","4165.6"
"2015-01","070221","213029","177041","40","7804.8"
"2015-01","070221","213148","177041","40","8331.2"
"2015-01","070221","214065","177041","200","39024"
"2015-01","070221","214067","177041","20","4166.4"
"2015-01","070221","214176","177041","20","3902.4"
"2015-01","070221","216017","177041","20","3785.33"
"2015-01","070221","216037","177041","20","3902.4"
"2015-01","070221","216073","177041","20","4041.41"
"2015-01","070221","216127","177041","40","8331.2"
"2015-01","070221","216148","177041","20","4165.6"
"2015-01","070221","216175","177041","20","3902.4"
"2015-01","070221","216278","177041","20","3902.4"
"2015-01","070221","216321","177041","20","4166.4"
"2015-01","070221","216364","177041","40","7804.8"
"2015-01","070221","218010","177041","20","3902.4"
"2015-01","070221","218019","177041","10","2083.2"
"2015-01","070221","218109","177041","10","2148.6"
"2015-01","070221","219165","177041","20","4166.4"
"2015-01","070221","219518","177041","60","11707.2"
"2015-01","070221","219541","177041","20","4166.4"
"2015-01","070221","219545","177041","20","4166.4"
"2015-01","070221","219609","177041","40","7804.8"
"2015-01","070221","219671","177041","20","4166.4"
"2015-01","070221","219675","177041","20","4166.4"
"2015-01","070221","220330","177041","20","3902.4"
"2015-01","070221","220370","177041","20","3902.4"
"2015-01","070221","221058","177041","20","3902.4"
"2015-01","070221","222002","177041","600","117428"
"2015-01","070221","222006","177041","20","4041.41"
"2015-01","070221","222082","177041","60","12496.800000000001"
"2015-01","070221","223034","177041","15","2926.8"
"2015-01","070221","223038","177041","10","2148.6"
"2015-01","070221","225024","177041","1","208.32"
"2015-01","070221","225038","177041","80","15609.6"
"2015-01","070221","602202","177041","1","266.88"
"2015-01","070221","602204","177041","1","266.88"
"2015-01","070221","602234","177041","1","266.88"
"2015-01","070221","602247","177041","1","266.88"
"2015-01","070221","602249","177041","1","266.88"
"2015-01","070221","613079","177041","1","295.2"
"2015-01","070221","613080","177041","1","295.2"
"2015-01","070221","618074","177041","1","266.88"
"2015-01","070221","618078","177041","1","266.88"
"2015-01","070221","618081","177041","1","266.88"
"2015-01","070221","618084","177041","1","266.88"
"2015-01","070221","618086","177041","1","266.88"
"2015-01","070221","618088","177041","1","266.88"
"2015-01","070221","619165","177041","10","2642.11"
"2015-01","070221","620062","177041","1","259.28"
"2015-01","070221","691001","177041","0.41659999999999997","143.5512"
"2015-01","070221","720006","177041","300","54792"
"2015-01","070222","103147","177324","6","1301.93"
"2015-01","070222","103157","177324","1","211.68"
"2015-01","070222","115016","177324","20","5260.8"
"2015-01","070222","119395","177324","5","1130.44"
"2015-01","070222","201078","177324","54","11835.26"
"2015-01","070222","202073","177324","1","298.2"
"2015-01","070222","202079","177324","1","298.2"
"2015-01","070222","202080","177324","1","298.2"
"2015-01","070222","202100","177324","1","298.2"
"2015-01","070222","202150","177324","1","298.2"
"2015-01","070222","202156","177324","1","298.2"
"2015-01","070222","202158","177324","1","298.2"
"2015-01","070222","202172","177324","1","298.2"
"2015-01","070222","202173","177324","1","298.2"
"2015-01","070222","211232","177324","2","596.4"
"2015-01","070222","602204","177324","1","298.2"
"2015-01","070222","602206","177324","1","298.2"
"2015-01","070222","602234","177324","3","894.5999999999999"
"2015-01","070222","602247","177324","1","298.2"
"2015-01","070222","602249","177324","1","298.2"
"2015-01","070222","602253","177324","2","596.4"
"2015-01","070222","602262","177324","1","298.2"
"2015-01","070222","606166","177324","3","919.29"
"2015-01","070222","606168","177324","1","306.43"
"2015-01","070222","606172","177324","1","306.43"
"2015-01","070222","606174","177324","1","306.43"
"2015-01","070222","606175","177324","1","306.43"
"2015-01","070222","606176","177324","1","306.43"
"2015-01","070222","613077","177324","1","331.2"
"2015-01","070222","613079","177324","1","331.2"
"2015-01","070222","618072","177324","1","298.2"
"2015-01","070222","618074","177324","1","298.2"
"2015-01","070222","618077","177324","2","596.4"
"2015-01","070222","618079","177324","1","298.2"
"2015-01","070222","618081","177324","2","596.4"
"2015-01","070222","618083","177324","1","298.2"
"2015-01","070222","618086","177324","1","298.2"
"2015-01","070222","620062","177324","1","289.78"
"2015-01","070222","620098","177324","1","306.83"
"2015-01","070222","691001","177324","0.49979999999999997","188.41140000000001"
"2015-01","070222","720006","177324","5","913.2"
"2015-02","070211","103046","177331","3","435.24"
"2015-02","070211","114084","177331","4","580.32"
"2015-02","070211","115016","182137","24","1195.2"
"2015-02","070211","119322","177331","180","24318.14"
"2015-02","070211","120201","177331","30","4221.9"
"2015-02","070211","125004","177331","150","20265.12"
"2015-02","070211","174029","177331","300","40530.24"
"2015-02","070211","203078","177331","2","305.52"
"2015-02","070211","203139","177331","30","4352.4"
"2015-02","070211","203233","177331","20","2901.6"
"2015-02","070211","208019","177331","20","2843.57"
"2015-02","070211","208044","177331","150","21109.5"
"2015-02","070211","210044","177331","330","47888.4"
"2015-02","070211","210061","177331","60","8704.8"
"2015-02","070211","211231","177331","17","2441.71"
"2015-02","070211","212061","177331","30","4353.6"
"2015-02","070211","213080","177331","30","4356.27"
"2015-02","070211","213167","177331","5","748.5"
"2015-02","070211","216373","177331","30","4352.4"
"2015-02","070211","219109","177331","30","4266.53"
"2015-02","070211","219683","177331","1","139.28"
"2015-02","070211","220418","177331","30","4352.4"
"2015-02","070211","220420","177331","90","13060.8"
"2015-02","070211","222006","177331","30","4356.27"
"2015-02","070211","222085","177331","60","8704.8"
"2015-02","070211","226001","177331","5","682.69"
"2015-02","070211","602224","181185","1","235.44"
"2015-02","070211","618047","181185","2","470.88"
"2015-02","070211","618053","181185","2","470.88"
"2015-02","070211","619217","177331","680","113990.39999999998"
"2015-02","070211","619295","181185","3","736.92"
"2015-02","070211","619332","177331","1","228.72"
"2015-02","070211","691001","177331","0.4999","121.991"
"2015-02","070211","720006","177331","780","97624.8"
"2015-02","070211","864001","177331","1","145.08"
"2015-02","070212","114084","177348","4","1000.32"
"2015-02","070212","115016","177348","20","8880"
"2015-02","070212","115016","182120","204","18935.28"
"2015-02","070212","119322","177348","20","4657.54"
"2015-02","070212","120201","177348","20","4851.6"
"2015-02","070212","174029","177348","140","32602.75"
"2015-02","070212","201003","177348","5","1250.4"
"2015-02","070212","202150","181178","2","863.52"
"2015-02","070212","202172","181178","1","431.76"
"2015-02","070212","202177","181178","1","431.76"
"2015-02","070212","203078","177348","2","526.56"
"2015-02","070212","204068","177348","20","5001.6"
"2015-02","070212","210044","177348","200.5","50149.06"
"2015-02","070212","211231","177348","27","6684.66"
"2015-02","070212","212061","177348","20","5002.4"
"2015-02","070212","213167","177348","5","1290.05"
"2015-02","070212","214067","177348","40","10003.2"
"2015-02","070212","216373","177348","20","5001.6"
"2015-02","070212","219016","177348","20","5001.6"
"2015-02","070212","219109","177348","20","4902.35"
"2015-02","070212","219384","177348","20","5160.2"
"2015-02","070212","219429","177348","20","4901.57"
"2015-02","070212","219683","177348","1","240.08"
"2015-02","070212","220418","177348","20","5001.6"
"2015-02","070212","220420","177348","40","10004.8"
"2015-02","070212","225020","177348","20","4851.55"
"2015-02","070212","603160","181178","1","400.8"
"2015-02","070212","608014","181178","2","863.52"
"2015-02","070212","615028","181178","2","888"
"2015-02","070212","618047","181178","3","1269.37"
"2015-02","070212","618072","181178","2","863.52"
"2015-02","070212","619165","181178","2","863.28"
"2015-02","070212","619332","177348","7","2935.7999999999997"
"2015-02","070212","720006","177348","807","178379.28"
"2015-02","070212","864001","177348","3","750.12"
"2015-02","070213","114084","177355","4","2321.28"
"2015-02","070213","119322","177355","10","5403.94"
"2015-02","070213","202161","177355","1","863.52"
"2015-02","070213","219384","177355","10","5987"
"2015-02","070213","219683","177355","1","557.11"
"2015-02","070213","220420","177355","10","5987"
"2015-02","070213","261007","177355","2","1160.64"
"2015-02","070213","602313","177355","2","1727.04"
"2015-02","070213","613033","177355","1","863.52"
"2015-02","070213","613035","177355","2","1692.5"
"2015-02","070213","618047","177355","2","1692.5"
"2015-02","070213","618088","177355","1","863.52"
"2015-02","070213","691001","177355","0.3332","284.112"
"2015-02","070213","720006","177355","234","107995.68000000001"
"2015-02","070213","864001","177355","1","580.32"
"2015-02","070221","103046","177041","3","624.96"
"2015-02","070221","103138","177041","3","599.96"
"2015-02","070221","111054","177041","12","2499.84"
"2015-02","070221","114084","177041","3","624.96"
"2015-02","070221","115016","177041","15","3501.000000000001"
"2015-02","070221","116084","177041","10","2083.2"
"2015-02","070221","116114","177041","1","219.24"
"2015-02","070221","119091","177041","20","4041.41"
"2015-02","070221","119185","177041","2","438.48"
"2015-02","070221","119450","177041","3","599.96"
"2015-02","070221","120219","177041","10","2083.2"
"2015-02","070221","173021","177041","200","40406"
"2015-02","070221","201106","177041","20","4165.6"
"2015-02","070221","202070","177041","1","266.88"
"2015-02","070221","202080","177041","1","266.88"
"2015-02","070221","202100","177041","2","533.76"
"2015-02","070221","202149","177041","1","266.88"
"2015-02","070221","202161","177041","1","266.88"
"2015-02","070221","202177","177041","1","266.88"
"2015-02","070221","204064","177041","60","12496.8"
"2015-02","070221","205017","177041","20","4041.41"
"2015-02","070221","211232","177041","1","266.88"
"2015-02","070221","216272","177041","20","4166.4"
"2015-02","070221","219429","177041","20","4083.07"
"2015-02","070221","219626","177041","60","12496.8"
"2015-02","070221","219667","177041","1","219.24"
"2015-02","070221","220418","177041","20","4166.4"
"2015-02","070221","223031","177041","20","4040.63"
"2015-02","070221","261007","177041","10","2083.2"
"2015-02","070221","277084","177041","17","3541.44"
"2015-02","070221","602204","177041","1","266.88"
"2015-02","070221","602205","177041","1","266.88"
"2015-02","070221","602207","177041","1","266.88"
"2015-02","070221","602212","177041","2","533.76"
"2015-02","070221","602229","177041","1","266.88"
"2015-02","070221","602234","177041","1","266.88"
"2015-02","070221","602241","177041","2","533.76"
"2015-02","070221","602246","177041","1","266.88"
"2015-02","070221","602247","177041","1","266.88"
"2015-02","070221","602249","177041","1","266.88"
"2015-02","070221","602255","177041","1","266.88"
"2015-02","070221","602257","177041","1","266.88"
"2015-02","070221","602260","177041","1","266.88"
"2015-02","070221","602262","177041","1","266.88"
"2015-02","070221","613061","177041","2","523.08"
"2015-02","070221","613077","177041","1","295.2"
"2015-02","070221","613080","177041","2","590.4"
"2015-02","070221","618053","177041","2","523.08"
"2015-02","070221","618072","177041","3","800.64"
"2015-02","070221","618076","177041","1","266.88"
"2015-02","070221","618077","177041","1","266.88"
"2015-02","070221","618078","177041","1","266.88"
"2015-02","070221","618079","177041","1","266.88"
"2015-02","070221","618081","177041","1","266.88"
"2015-02","070221","618082","177041","1","266.88"
"2015-02","070221","618083","177041","3","800.64"
"2015-02","070221","618084","177041","1","266.88"
"2015-02","070221","619165","177041","4","1067.52"
"2015-02","070221","620062","177041","2","518.57"
"2015-02","070221","691001","177041","0.4999","167.4766"
"2015-02","070221","720006","177041","300","54792"
"2015-02","070221","864001","177041","1","208.32"
"2015-02","070222","102068","177324","6","1315.08"
"2015-02","070222","103039","177324","10","2191.81"
"2015-02","070222","115016","177324","45","11836.800000000003"
"2015-02","070222","120219","177324","3","677.88"
"2015-02","070222","201013","177324","47","10301.52"
"2015-02","070222","201078","177324","40","8766.86"
"2015-02","070222","202072","177324","2","596.4"
"2015-02","070222","202073","177324","2","596.4"
"2015-02","070222","202079","177324","1","298.2"
"2015-02","070222","202080","177324","1","298.2"
"2015-02","070222","202100","177324","1","298.2"
"2015-02","070222","202149","177324","1","298.2"
"2015-02","070222","202156","177324","1","298.2"
"2015-02","070222","202161","177324","1","298.2"
"2015-02","070222","202163","177324","2","596.4"
"2015-02","070222","202177","177324","1","298.2"
"2015-02","070222","202178","177324","1","298.2"
"2015-02","070222","202180","177324","1","298.2"
"2015-02","070222","211047","177324","20","4383.43"
"2015-02","070222","219683","177324","2","433.84"
"2015-02","070222","222002","177324","92","19559.2"
"2015-02","070222","222006","177324","8","1753.45"
"2015-02","070222","222089","177324","76","17172.56"
"2015-02","070222","602202","177324","1","298.2"
"2015-02","070222","602204","177324","3","894.5999999999999"
"2015-02","070222","602206","177324","1","298.2"
"2015-02","070222","602213","177324","1","298.2"
"2015-02","070222","602229","177324","1","298.2"
"2015-02","070222","602246","177324","1","298.2"
"2015-02","070222","602247","177324","1","298.2"
"2015-02","070222","602249","177324","1","298.2"
"2015-02","070222","602253","177324","1","298.2"
"2015-02","070222","602255","177324","1","298.2"
"2015-02","070222","602256","177324","3","894.5999999999999"
"2015-02","070222","602257","177324","1","298.2"
"2015-02","070222","602261","177324","1","298.2"
"2015-02","070222","602262","177324","1","298.2"
"2015-02","070222","602266","177324","1","298.2"
"2015-02","070222","602267","177324","1","298.2"
"2015-02","070222","602269","177324","1","298.2"
"2015-02","070222","606164","177324","3","919.29"
"2015-02","070222","606166","177324","2","612.86"
"2015-02","070222","606167","177324","3","919.29"
"2015-02","070222","606176","177324","1","306.43"
"2015-02","070222","613061","177324","2","584.47"
"2015-02","070222","613080","177324","1","331.2"
"2015-02","070222","618053","177324","2","584.47"
"2015-02","070222","618072","177324","3","894.5999999999999"
"2015-02","070222","618074","177324","2","596.4"
"2015-02","070222","618075","177324","2","596.4"
"2015-02","070222","618078","177324","1","298.2"
"2015-02","070222","618079","177324","1","298.2"
"2015-02","070222","618081","177324","1","298.2"
"2015-02","070222","618082","177324","2","596.4"
"2015-02","070222","620062","177324","2","579.56"
"2015-02","070222","691001","177324","1.5833","380.18710000000004"
"2015-02","070222","864001","177324","4","903.84"
"2015-03","070211","116184","177331","90","12665.7"
"2015-03","070211","120201","177331","90","12060"
"2015-03","070211","203256","177331","120","17414.4"
"2015-03","070211","204040","177331","120","17414.4"
"2015-03","070211","211201","177331","30","4221.9"
"2015-03","070211","213117","177331","60","8707.2"
"2015-03","070211","213171","177331","90","13060.8"
"2015-03","070211","216037","177331","30","4352.4"
"2015-03","070211","216238","177331","30","4353.6"
"2015-03","070211","216403","177331","20","2901.6"
"2015-03","070211","219259","177331","10","1497"
"2015-03","070211","219319","177331","30","4221.9"
"2015-03","070211","219418","177331","3","422.18"
"2015-03","070211","219541","177331","30","4491"
"2015-03","070211","219609","177331","30","4491"
"2015-03","070211","219671","177331","30","4491"
"2015-03","070211","220076","177331","30","4491"
"2015-03","070211","220320","177331","30","4353.6"
"2015-03","070211","220380","177331","60","8707.2"
"2015-03","070211","220418","177331","30","4491"
"2015-03","070211","220432","177331","3","435.24"
"2015-03","070211","220436","177331","90","13060.8"
"2015-03","070211","221051","177331","180","25853.26"
"2015-03","070211","273010","177331","60","8707.2"
"2015-03","070211","602203","181185","1","235.44"
"2015-03","070211","602249","181185","1","235.44"
"2015-03","070211","602262","181185","1","235.44"
"2015-03","070211","602438","181185","1","235.44"
"2015-03","070211","619217","177331","320","55065.599999999984"
"2015-03","070211","691001","177331","0.3333","90.3552"
"2015-03","070211","720006","177331","720","89251.2"
"2015-03","070211","861145","177331","1","145.08"
"2015-03","070212","116184","177348","40","9703.2"
"2015-03","070212","120201","177348","100","23000"
"2015-03","070212","125004","177348","100","23287.68"
"2015-03","070212","202150","181178","4","1727.04"
"2015-03","070212","203103","177348","369","83025"
"2015-03","070212","211047","177348","20","5005.39"
"2015-03","070212","216037","177348","20","5001.6"
"2015-03","070212","216238","177348","20","5002.4"
"2015-03","070212","216403","177348","20","5001.6"
"2015-03","070212","218001","177348","20","5160.2"
"2015-03","070212","219418","177348","2","485.16"
"2015-03","070212","220320","177348","40","10004.8"
"2015-03","070212","220380","177348","40","10004.8"
"2015-03","070212","220436","177348","100","25012"
"2015-03","070212","262025","177348","80","20006.4"
"2015-03","070212","273010","177348","40","10004.8"
"2015-03","070212","603160","181178","1","400.8"
"2015-03","070212","615032","182120","12","1113.84"
"2015-03","070212","618053","181178","2","863.52"
"2015-03","070212","619165","181178","2","863.28"
"2015-03","070212","720006","177348","807","176733"
"2015-03","070212","861145","177348","1","250.08"
"2015-03","070213","102009","177355","5","2962.96"
"2015-03","070213","202070","177355","1","863.52"
"2015-03","070213","202084","177355","1","863.52"
"2015-03","070213","202180","177355","1","863.52"
"2015-03","070213","219418","177355","2","1125.82"
"2015-03","070213","602224","177355","1","863.52"
"2015-03","070213","618084","177355","1","863.52"
"2015-03","070213","691001","177355","0.3333","355.1399"
"2015-03","070213","720006","177355","674","309166.08"
"2015-03","070221","115016","177041","32","7468.8"
"2015-03","070221","120178","177041","15","3124.05"
"2015-03","070221","173021","177041","52","10505.56"
"2015-03","070221","201234","177041","20","4166.4"
"2015-03","070221","202070","177041","1","266.88"
"2015-03","070221","202072","177041","1","266.88"
"2015-03","070221","202080","177041","1","266.88"
"2015-03","070221","202149","177041","1","266.88"
"2015-03","070221","202163","177041","1","266.88"
"2015-03","070221","203103","177041","808","148930.56"
"2015-03","070221","204028","177041","5","1041.6"
"2015-03","070221","204053","177041","2","438.48"
"2015-03","070221","211071","177041","20","4124.74"
"2015-03","070221","216270","177041","15","3124.2"
"2015-03","070221","216403","177041","20","4166.4"
"2015-03","070221","218040","177041","20","4166.4"
"2015-03","070221","219137","177041","20","4083.07"
"2015-03","070221","219609","177041","20","4165.6"
"2015-03","070221","219620","177041","20","4165.6"
"2015-03","070221","219628","177041","5","1074.3"
"2015-03","070221","219631","177041","20","4165.6"
"2015-03","070221","219683","177041","1","199.99"
"2015-03","070221","220418","177041","20","4165.6"
"2015-03","070221","602206","177041","1","266.88"
"2015-03","070221","602213","177041","1","266.88"
"2015-03","070221","602260","177041","1","266.88"
"2015-03","070221","602262","177041","1","266.88"
"2015-03","070221","602270","177041","2","533.76"
"2015-03","070221","613061","177041","2","533.76"
"2015-03","070221","613077","177041","1","295.2"
"2015-03","070221","618072","177041","1","266.88"
"2015-03","070221","618074","177041","1","266.88"
"2015-03","070221","618076","177041","2","533.76"
"2015-03","070221","618081","177041","7","1868.16"
"2015-03","070221","618084","177041","1","266.88"
"2015-03","070221","618086","177041","2","533.76"
"2015-03","070221","619165","177041","4","1067.52"
"2015-03","070221","620062","177041","1","259.28"
"2015-03","070221","691001","177041","0.1666","53.8317"
"2015-03","070221","720006","177041","880","159715.2"
"2015-03","070222","102068","177324","2","438.36"
"2015-03","070222","103147","177324","24","5251.39"
"2015-03","070222","113042","177324","5","1095.91"
"2015-03","070222","115016","177324","10","2630.4"
"2015-03","070222","120032","177324","1","219.18"
"2015-03","070222","120099","177324","4","903.84"
"2015-03","070222","201013","177324","53","11616.6"
"2015-03","070222","201030","177324","40","8766.86"
"2015-03","070222","201051","177324","20","4519"
"2015-03","070222","201078","177324","100","21917.15"
"2015-03","070222","201106","177324","20","4519"
"2015-03","070222","202070","177324","1","298.2"
"2015-03","070222","202074","177324","1","298.2"
"2015-03","070222","202100","177324","1","298.2"
"2015-03","070222","202149","177324","1","298.2"
"2015-03","070222","202173","177324","1","298.2"
"2015-03","070222","202176","177324","1","298.2"
"2015-03","070222","202178","177324","1","298.2"
"2015-03","070222","203079","177324","20","4519"
"2015-03","070222","203256","177324","20","4519.2"
"2015-03","070222","204064","177324","60","13557"
"2015-03","070222","208044","177324","100","22595"
"2015-03","070222","210030","177324","40","8767.25"
"2015-03","070222","211053","177324","2","475.68"
"2015-03","070222","211071","177324","20","4473.81"
"2015-03","070222","211112","177324","20","4519.2"
"2015-03","070222","212061","177324","20","4519"
"2015-03","070222","213059","177324","20","4519"
"2015-03","070222","213091","177324","24","5422.8"
"2015-03","070222","214177","177324","20","4519"
"2015-03","070222","216403","177324","20","4519.2"
"2015-03","070222","218010","177324","20","4519"
"2015-03","070222","218040","177324","20","4519.2"
"2015-03","070222","219429","177324","20","4428.82"
"2015-03","070222","219609","177324","20","4519"
"2015-03","070222","219620","177324","20","4519"
"2015-03","070222","220420","177324","20","4519"
"2015-03","070222","222002","177324","240","51024"
"2015-03","070222","222089","177324","60","13557.599999999999"
"2015-03","070222","273010","177324","18","4067.1"
"2015-03","070222","602204","177324","2","596.4"
"2015-03","070222","602207","177324","2","596.4"
"2015-03","070222","602229","177324","1","298.2"
"2015-03","070222","602247","177324","2","596.4"
"2015-03","070222","602254","177324","1","298.2"
"2015-03","070222","602260","177324","1","298.2"
"2015-03","070222","602262","177324","1","298.2"
"2015-03","070222","606164","177324","3","919.29"
"2015-03","070222","606168","177324","1","306.43"
"2015-03","070222","606172","177324","1","306.43"
"2015-03","070222","613061","177324","2","596.4"
"2015-03","070222","613077","177324","1","331.2"
"2015-03","070222","613081","177324","2","662.4"
"2015-03","070222","618053","177324","2","596.4"
"2015-03","070222","618072","177324","1","298.2"
"2015-03","070222","618077","177324","1","298.2"
"2015-03","070222","618078","177324","1","298.2"
"2015-03","070222","618086","177324","1","298.2"
"2015-03","070222","619005","177324","1","298.2"
"2015-03","070222","691001","177324","0.2499","94.20570000000001"
"2015-03","070222","691007","177324","0.0833","26.9159"
"2015-03","070222","701022","177324","200","31848"
"2015-04","070211","111079","177331","300","38531.31"
"2015-04","070211","120194","177331","30","4221.9"
"2015-04","070211","120201","177331","150","20100"
"2015-04","070211","125004","177331","150","20265.12"
"2015-04","070211","173002","177331","200","27020.16"
"2015-04","070211","201047","177331","10","1407.28"
"2015-04","070211","203103","177331","30","4033.5"
"2015-04","070211","203225","177331","30","4352.4"
"2015-04","070211","204040","177331","90","13060.8"
"2015-04","070211","208044","177331","41","0"
"2015-04","070211","210044","177331","150","21768"
"2015-04","070211","211112","177331","30","4352.4"
"2015-04","070211","214176","177331","30","4353.6"
"2015-04","070211","216129","177331","30","4352.4"
"2015-04","070211","216264","177331","60","8707.2"
"2015-04","070211","219102","177331","60","8707.2"
"2015-04","070211","219156","177331","30","4221.83"
"2015-04","070211","219271","177331","30","4353.6"
"2015-04","070211","219337","177331","29","4207.32"
"2015-04","070211","219398","177331","60","8445.98"
"2015-04","070211","219534","177331","60","8707.2"
"2015-04","070211","219609","177331","60","8704.8"
"2015-04","070211","220347","177331","101","13579.45"
"2015-04","070211","220407","177331","10","1450.8"
"2015-04","070211","220418","177331","20","2902.4"
"2015-04","070211","222006","177331","90","11917.32"
"2015-04","070211","222085","177331","120","16549.2"
